MMSI,speed_mean,speed_std,speed_min,speed_max,speed_variance,total_distance_km,total_time_hrs,loitering_score,max_gap_hrs,total_gaps,gap_flag,position_jump_km,last_lat,last_lon,dist_from_port_km,behavioral_score,speed_consistency,VesselTypeLabel,VesselName,iso_risk_score,iso_flag,rendezvous_flag,rendezvous_risk,lstm_risk_score,lstm_flag,final_risk_score,final_flag
367437380,0.0006493506493506494,0.00803724463160744,0.0,0.1,6.459730126830297e-05,2.246,146.442,0.9849,23.016,6.0,1.0,0.002,38.82948,-82.15572,288.66,0.967,0.0015240502943920451,Towing,ALABAMA,0.14649114959415033,0,0,0.0,1.0294960350370057e-05,0,0.0732,0
367437420,3.221869488536155,2.3615249379175807,0.0,6.6,5.576800032406603,629.71,146.297,0.1885,21.501,6.0,1.0,117.682,30.21213,-93.25758,0.98,1.2466,2.5813426953788325,Towing,CAPTAIN EARL DEVALL,0.20828849504023284,0,0,0.0,7.487994184582431e-06,0,0.1041,0
367437430,1.8222457627118644,3.1044165578294303,0.0,7.9,9.63740216452555,84.358,146.322,0.6343,21.553,6.0,1.0,0.008,30.67753,-88.03772,8.79,2.4775,2.453445423367905,Other,COLUMBIA,0.21650020376052492,0,0,0.0,3.893406438541506e-06,0,0.1083,0
367437640,0.852,1.614991268192703,0.0,5.3,2.6081967963386066,48.155,146.386,0.7525,21.525,6.0,1.0,0.007,27.808,-82.40233,13.17,1.2342,1.0023350076524211,Towing,BREAK OF DAWN,0.1206427571541091,0,0,0.0,4.237486314309318e-06,0,0.0603,0
367437840,1.511111111111111,1.7111219501357882,0.0,5.3,2.9279383282365257,252.133,146.261,0.3671,21.494,6.0,1.0,0.656,29.46997,-94.96143,10.82,1.1511,1.7125610175513246,Towing,NEDA J,0.16121010954431214,0,0,0.0,2.379889965258381e-06,0,0.0806,0
367437910,0.05074626865671642,0.06825339225304441,0.0,0.3,0.004658525554047942,0.156,1.436,0.9021,0.078,0.0,0.0,0.0,37.79138,-122.27716,1.47,0.0,0.0,Passenger,PINOT NOIR COMMODORE,0.2559600344528665,0,0,0.0,4.603480612422655e-06,0,0.128,0
367437970,0.78,1.9319588805870247,0.0,6.3,3.732465116279071,7.332,50.495,0.8732,21.479,2.0,1.0,1.243,45.47485,-122.66557,4.64,1.3763,0.9131624808555202,Passenger,PORTLAND SPIRIT,0.2614178995604929,0,0,0.0,1.5938520805231707e-05,0,0.1307,0
367438040,0.0,0.0,0.0,0.0,0.0,1.0,146.352,0.9932,21.55,6.0,1.0,0.002,47.66139,-122.38044,8.59,0.0,0.0,Pleasure,3 WIRE,0.011950191152160672,0,0,0.0,5.774472952462176e-07,0,0.006,0
367438060,0.007744107744107745,0.026774114679167592,0.0,0.1,0.0007168532168532163,0.703,146.284,0.9952,21.567,7.0,1.0,0.003,48.75443,-122.50536,0.77,0.7819,0.00740181201312472,Fishing,DECO BAY,0.03298144008316206,0,0,0.0,4.408977471933436e-06,0,0.0165,0
367438530,6.6803501945525285,10.556364222975583,0.0,24.7,111.4368256081203,141.469,146.395,0.5086,23.419,6.0,1.0,0.012,29.11922,-90.21176,26.7,2.4625,9.043756050479399,Passenger,CAPT PEYTON P,0.6872773203658784,1,0,0.0,0.0012221950013590458,1,0.3439,0
367438630,0.03481012658227848,0.0607041643183478,0.0,0.4,0.0036849955655889775,14.889,26.391,0.6393,21.472,1.0,1.0,14.588,38.91721,-90.23313,22.56,1.3532,0.03136360723004848,Towing,A STEVE CROWLEY,0.26228059979586615,0,0,0.0,1.3247867444064858e-05,0,0.1311,0
367438690,0.9241059602649008,2.3647335053007006,0.0,10.6,5.591964551091732,63.606,122.394,0.658,21.492,5.0,1.0,12.655,29.37716,-94.89315,2.7,1.0899,0.9818984156251918,Towing,ROSEMARY,0.1737868597732637,0,0,0.0,5.818878883008707e-06,0,0.0869,0
367438910,0.0,0.0,0.0,0.0,0.0,0.337,98.335,0.9966,21.447,4.0,1.0,0.002,47.67879,-122.41058,11.66,0.0,0.0,Pleasure,MYSTIC,0.08184583622786668,0,0,0.0,1.3385954911280939e-06,0,0.0409,0
367439230,0.0016666666666666668,0.012855586584927857,0.0,0.1,0.0001652661064425777,0.163,145.816,0.9989,21.649,6.0,1.0,0.003,41.64979,-70.27774,0.62,1.0441,0.0026672124173788636,Fishing,JENNA LEE,0.0195317019100133,0,0,0.0,2.2594704945203567e-07,0,0.0098,0
367439310,3.5701421800947863,2.7893350425663384,0.0,6.8,7.780389979688553,91.044,50.579,0.3571,21.622,2.0,1.0,42.779,47.95725,-122.30268,0.86,1.7179,3.2816015990215663,Passenger,ELECTRA   SEA SCOUTS,0.30282288498491505,0,0,0.0,5.588258508419956e-06,0,0.1514,0
367439360,1.308801020408163,2.40581173535055,0.0,7.9,5.7879301059504105,148.074,122.423,0.4526,21.459,5.0,1.0,25.732,30.13204,-91.32281,38.54,1.7852,2.4130240832650527,Towing,RICHARD TOLAR,0.20542222239403307,0,0,0.0,2.7158395593213464e-06,0,0.1027,0
367439390,2.303220035778175,2.8551450772370512,0.0,11.2,8.151853412070947,532.474,146.403,0.2157,21.5,8.0,1.0,116.418,47.16208,-122.64002,13.21,1.3126,2.089043957315506,Towing,NANCY M,0.2316493170876951,0,0,0.0,2.4358396981762038e-05,0,0.1158,0
367439470,5.068421052631579,0.16004385363930496,4.8,5.4,0.025614035087719297,14.898,1.592,0.0966,0.283,0.0,0.0,0.0,29.9767,-81.20974,14.61,0.0,0.0,Fishing,MICHAELA DAWN,0.43004058123969413,0,0,0.0,5.141310902938698e-06,0,0.215,0
367439490,0.011320754716981133,0.03172206342872576,0.0,0.1,0.001006289308176106,0.696,146.407,0.9953,12.869,13.0,1.0,0.0,48.75563,-122.5091,1.19,0.6468,0.007878644508694568,Pleasure,FEISTY LADY,0.21566916905330913,0,0,0.0,2.1534408391495894e-05,0,0.1078,0
367439710,7.037623762376237,2.2584442204822555,0.0,8.8,5.100570297029696,32.827,2.641,0.0745,0.083,0.0,0.0,0.0,21.02952,-157.91206,30.44,0.0,0.0,Fishing,AO SHIBI IV,0.43201391923239274,0,0,0.0,1.4051169022950973e-05,0,0.216,0
367439730,3.611788617886179,3.742200494747752,0.0,8.9,14.004064542890301,35.049,26.447,0.4301,21.511,1.0,1.0,1.378,21.31638,-157.87888,2.27,1.4125,5.103241379343888,Fishing,LADY ANN MARGARET,0.35611075074609844,0,0,0.0,8.489707573606784e-06,0,0.1781,0
367439830,0.0,0.0,0.0,0.0,0.0,0.366,98.234,0.9963,21.454,4.0,1.0,0.0,46.16824,-123.91415,0.33,0.0,0.0,Fishing,KELTIE,0.08872115837054173,0,0,0.0,7.848881318399675e-07,0,0.0444,0
367440130,0.0036,0.018666379802729796,0.0,0.1,0.00034843373493976046,0.459,146.321,0.9969,21.584,6.0,1.0,0.003,40.81311,-73.76539,4.55,1.1633,0.005427394237994462,Other,LIBERATOR,0.01478989132911257,0,0,0.0,2.0942388091943939e-07,0,0.0074,0
367440310,0.0,0.0,0.0,0.0,0.0,1.711,146.442,0.9884,21.458,7.0,1.0,0.001,48.10648,-122.78225,2.57,0.0,0.0,Fishing,SUNWARD,0.041786956173621825,0,0,0.0,3.1613596346204044e-06,0,0.0209,0
367440810,2.7292105263157893,4.396252230693589,0.0,13.7,19.327033675878372,142.445,146.414,0.5069,21.498,6.0,1.0,42.001,30.2707,-91.12946,20.78,1.3204,2.8416628199032026,Towing,BEVERLY B,0.21155258641598296,0,0,0.0,5.801598901689883e-06,0,0.1058,0
367440830,1.7052805280528052,3.461935024194704,0.0,12.1,11.984994111746161,76.917,146.427,0.6556,21.497,6.0,1.0,0.015,30.44055,-91.19238,1.45,2.0301,3.23463573250691,Towing,ELIZABETH B,0.2000947624483893,0,0,0.0,4.633042697473797e-06,0,0.1,0
367440840,0.0,0.0,0.0,0.0,0.0,0.453,146.232,0.9969,21.539,6.0,1.0,0.001,47.65767,-122.37869,8.14,0.0,0.0,Fishing,MIDDLETON,0.011950191152160672,0,0,0.0,5.693110460120542e-07,0,0.006,0
367440940,0.013380281690140846,0.03416454393565697,0.0,0.1,0.0011672160623314388,0.444,146.319,0.997,22.5,6.0,1.0,0.003,30.27574,-81.71524,8.55,0.5649,0.006911466857398999,Pleasure,MEANDER,0.01425054421688099,0,0,0.0,7.140259403911168e-07,0,0.0071,0
367441020,2.207260726072607,2.264307331301837,0.0,6.1,5.127087690587225,166.977,146.392,0.4672,21.825,6.0,1.0,37.791,40.01996,-79.91585,227.26,1.0718,2.3284924353655416,Towing,ALLEGHENY,0.23004726451013002,0,1,1.0,8.879339725323493e-06,0,0.415,0
367441040,0.0034271725826193395,0.018203772932587573,0.0,0.1,0.00033137734898120656,3.097,146.441,0.9793,23.019,6.0,1.0,0.126,38.40348,-82.55585,332.61,0.3412,0.0014736936990547818,Towing,BILL STILE,0.16162046897756766,0,0,0.0,8.721458069920614e-06,0,0.0808,0
367441360,0.23677184466019416,1.2615039593667263,0.0,8.0,1.5913922394978777,83.952,146.414,0.6356,21.472,6.0,1.0,0.001,29.62647,-91.05474,19.74,2.6345,1.2657900629588599,Towing,CROSBY GENERAL,0.22869541611832067,0,0,0.0,3.706511164716017e-06,0,0.1143,0
367441370,0.011097099621689787,0.03299727420884258,0.0,0.3,0.0010888201052135415,4.204,146.425,0.9721,21.466,6.0,1.0,0.008,29.12214,-90.20695,26.08,1.2843,0.015382647481523733,Towing,CROSBY LEADER,0.03636091591662893,0,0,0.0,6.972406033480882e-07,0,0.0182,0
367441390,0.00425,0.020185311702092642,0.0,0.1,0.0004074468085106441,4.302,146.353,0.9714,21.473,6.0,1.0,0.007,29.12217,-90.20696,26.08,0.4054,0.0020911646135187505,Towing,CROSBY ADMIRAL,0.020781643116248527,0,0,0.0,1.2477128951084624e-06,0,0.0104,0
367441870,3.585142857142857,3.781936687528389,0.0,8.7,14.303045108473171,258.181,122.346,0.3215,22.1,5.0,1.0,0.023,29.90598,-90.1049,4.41,1.9137,3.009917276084348,Towing,GALVESTON BAY,0.23459747897425598,0,0,0.0,3.43320302320429e-06,0,0.1173,0
367442120,14.131554524361949,7.892653466396762,0.0,25.3,62.2939787406248,255.909,97.86,0.2766,45.334,3.0,1.0,5.802,29.77783,-93.3425,39.56,0.3292,4.47335294233494,Other,CALCASIEU PASS PILOT,0.614232966856574,1,0,0.0,0.00014801340380069544,0,0.3071,0
367442150,5.734075723830735,6.227754812384771,0.0,22.3,38.78493000318172,121.165,98.285,0.4479,23.693,4.0,1.0,5.412,29.13023,-90.21767,26.73,0.2146,1.3211293393445718,Passenger,JON CADE,0.40178524762911405,0,0,0.0,5.235978482634201e-05,0,0.2009,0
367442160,0.18659909909909908,1.0239469412687228,0.0,6.4,1.0484673385335515,12.215,146.433,0.923,21.453,6.0,1.0,0.004,26.70472,-80.04524,6.9,2.6009,0.48000485715691854,Pleasure,JUBILEE,0.19853068620686076,0,0,0.0,5.36708387194335e-06,0,0.0993,0
367442380,0.08478802992518704,0.15196386891744723,0.0,0.9,0.02309301745635904,5.403,146.354,0.9644,21.642,6.0,1.0,0.194,41.88947,-87.62498,2.86,0.3772,0.03018535672842885,Passenger,LINNEA,0.047061267307542676,0,0,0.0,1.6900128754536576e-06,0,0.0235,0
367442390,0.7372527472527473,3.535948831426834,0.0,23.7,12.50293413846882,33.134,146.362,0.8154,21.497,6.0,1.0,0.004,29.31347,-94.7792,0.58,2.0424,1.5680149762859144,Other,YELLOW ROSE,0.30310893106915804,0,0,0.0,1.614364792026847e-05,0,0.1516,0
367442640,0.21341463414634146,1.2409437065178102,0.0,8.4,1.5399412827461654,103.668,48.508,0.3188,21.675,2.0,1.0,95.765,21.31637,-157.87822,2.22,1.7191,4.607843576594877,Fishing,BLUE SKY,0.3690499870309514,0,0,0.0,1.639427988943698e-05,0,0.1845,0
367442770,0.0,0.0,0.0,0.0,0.0,0.102,146.418,0.9993,45.288,5.0,1.0,0.054,38.46317,-82.60559,326.05,0.0,0.0,Towing,GARRY LACEY,0.22516154435334024,0,0,0.0,1.5034762602624782e-05,0,0.1126,0
367443060,2.7953316953316953,2.296551310513921,0.0,7.8,5.274147921823165,555.376,146.443,0.2087,21.506,6.0,1.0,10.773,29.95132,-90.02718,2.54,0.7933,2.0246536000679525,Towing,WILSEY DUPRE,0.18206608096390864,0,0,0.0,4.156218779640965e-06,0,0.091,0
367443920,2.8703092783505153,2.883678942426193,0.0,6.6,8.315604242992254,229.594,74.414,0.2448,21.475,3.0,1.0,30.938,29.77898,-92.16584,105.72,1.1463,3.258637001452071,Towing,JOHN 3:16,0.26294064381393323,0,1,1.0,5.677686691217568e-06,0,0.4315,0
367444220,0.7194933920704846,1.6750273466017427,0.0,8.8,2.80571661186361,29.331,146.369,0.8331,21.492,6.0,1.0,0.712,29.94411,-90.13679,8.36,0.7289,0.5145425596807768,Towing,WARREN JR,0.10728751714079832,0,0,0.0,3.341087477701867e-06,0,0.0536,0
367444420,3.7397217928902626,4.144672650232988,0.0,9.7,17.178311377589402,812.608,146.455,0.1527,22.494,6.0,1.0,160.827,32.07802,-91.0716,181.14,0.9324,4.4490798924494355,Towing,RUSTY ZELLER,0.3189070343774716,0,1,1.0,7.396810600006895e-06,0,0.4595,0
367444590,4.139146567717996,1.5622307990678057,0.0,6.9,2.4405650695560386,628.981,146.4,0.1888,46.116,5.0,1.0,210.034,35.22129,-90.07571,19.91,0.3084,1.1797146915231125,Towing,BILL ATKINSON,0.30497088189714716,0,0,0.0,1.73446789326674e-05,0,0.1525,0
367444620,2.569105691056911,2.6745347406421502,0.0,6.6,7.153136078901769,12.73,2.586,0.1689,0.117,0.0,0.0,0.0,33.84882,-118.39992,8.39,0.0,0.0,Fishing,ELIZABETH M,0.40900555345329537,0,0,0.0,1.5455422234895583e-05,0,0.2045,0
367444730,4.293715545755237,2.176539108986534,0.0,7.7,4.737322492947902,407.832,146.462,0.2642,21.481,6.0,1.0,30.74,29.95723,-90.04653,0.89,0.4388,1.8701625774791721,Towing,REPENTANCE,0.18857503352178673,0,0,0.0,8.450834420897502e-06,0,0.0943,0
367444740,2.1092737430167596,2.214900987564114,0.0,5.6,4.905786384712511,523.695,146.422,0.2185,21.497,6.0,1.0,114.849,30.05967,-93.3665,9.87,1.0072,2.1951234128275203,Towing,RISEN SAVIOUR,0.1977400073616118,0,0,0.0,3.5191905226609824e-06,0,0.0989,0
367444940,0.00021321961620469085,0.004617570965396102,0.0,0.1,2.1321961620469198e-05,1.754,74.59,0.977,22.658,3.0,1.0,0.005,29.65788,-91.02901,21.35,0.3049,0.00035971223021582735,Passenger,WILDCAT,0.10295783548987969,0,0,0.0,1.1736725389131604e-06,0,0.0515,0
367445000,6.134504792332268,4.284075572906832,0.0,10.6,18.353303514376968,907.047,146.435,0.139,21.451,6.0,1.0,0.002,29.24383,-93.67684,56.56,0.8731,4.850182982088615,Towing,PATI R MORAN,0.3143477184721173,0,0,0.0,7.55679459430598e-06,0,0.1572,0
367445110,0.07142857142857142,0.05185629788417316,0.0,0.2,0.0026890756302521,0.079,26.81,0.9971,23.07,1.0,1.0,0.015,25.67685,-80.16678,11.96,0.3037,0.02525381361380527,Pleasure,KAIHANU,0.1789769014059126,0,0,0.0,2.776001231167621e-06,0,0.0895,0
367445120,0.0017301038062283738,0.013061679014190423,0.0,0.1,0.00017060745866974176,0.407,146.303,0.9972,21.55,6.0,1.0,0.002,47.72337,-122.6414,1.46,0.6337,0.0016519482730598444,Pleasure,ARCHIMEDES,0.004487771199075841,0,0,0.0,5.079411518806222e-07,0,0.0022,0
367445260,3.665942028985507,2.4787736671961382,0.0,6.5,6.144318893184976,393.663,146.386,0.2711,21.636,6.0,1.0,0.04,29.76864,-90.08074,16.51,0.9974,2.5961742714573566,Towing,MISS DIANA,0.17026814917964128,0,0,0.0,7.458828255041476e-06,0,0.0851,0
367445660,0.15127388535031847,0.17055154323696622,0.0,1.4,0.029087828900510843,1.056,146.324,0.9928,21.557,6.0,1.0,0.004,28.40747,-80.678,33.18,0.1191,0.01807348507444134,Pleasure,LONG SHOT,0.04676526171016748,0,0,0.0,2.5634443269863516e-06,0,0.0234,0
367445750,0.004433497536945813,0.020634712200747248,0.0,0.1,0.00042579134760766885,0.823,146.304,0.9944,21.551,6.0,1.0,0.005,29.25196,-90.2102,23.42,0.6526,0.003405081391086292,Other,HARVEY RAM,0.009233355390300124,0,0,0.0,8.414456853789962e-07,0,0.0046,0
367445940,5.625414364640884,3.404509341318633,0.0,8.4,11.590683855125858,58.885,26.429,0.3098,21.463,1.0,1.0,22.892,21.31373,-157.86635,1.52,1.4138,5.4133543203319,Fishing,QUEEN ALINA,0.37032559215901495,0,0,0.0,7.045537543589032e-06,0,0.1852,0
367446310,6.821186440677966,3.2929308301454294,0.0,9.1,10.84339345212224,117.256,26.715,0.1856,22.874,1.0,1.0,74.383,29.14516,-94.84948,20.4,1.4093,5.916796344621752,Fishing,MISS QUYNH ANH I,0.4120813276699431,0,0,0.0,8.771487154300145e-06,0,0.206,0
367446340,0.02042253521126761,0.05453138933891171,0.0,0.4,0.0029736724232319743,1.436,146.286,0.9903,21.639,6.0,1.0,0.009,47.64585,-122.31164,5.63,0.4461,0.009675047376190772,Pleasure,OASIS,0.0068307398446764145,0,0,0.0,8.009330460763934e-07,0,0.0034,0
367446370,0.0,0.0,0.0,0.0,0.0,0.222,26.303,0.9916,21.553,1.0,1.0,0.007,29.85481,-90.06376,6.87,0.0,0.0,Towing,BRIDGET CAULLEY,0.15323974523552542,0,0,0.0,3.337224340884083e-06,0,0.0766,0
367446390,0.018333333333333333,0.03885619540779345,0.0,0.1,0.0015098039215686299,0.152,2.65,0.9458,0.078,0.0,0.0,0.0,36.95333,-76.32844,11.74,0.0,0.0,Towing,KAREN MORAN,0.24108211696935,0,0,0.0,4.2363535644301906e-06,0,0.1205,0
367446540,0.8,0.9606545387688243,0.0,2.5,0.9228571428571429,0.114,24.059,0.9953,22.976,1.0,1.0,0.033,30.43992,-91.19234,1.5,0.0883,0.07071067811865478,Passenger,DEUCE ARMENTOR,0.27910671736571546,0,0,0.0,1.497792857899623e-05,0,0.1396,0
367446870,0.6038095238095239,3.3022406090854486,0.0,22.7,10.904793040293027,23.396,144.393,0.8606,62.463,8.0,1.0,0.001,48.51298,-122.60801,1.04,2.2324,1.350159140699873,Pleasure,MARMEE,0.43789036609063314,0,0,0.0,0.00010532450022326397,0,0.219,0
367446970,0.0,0.0,0.0,0.0,0.0,0.16,2.55,0.9411,0.3,0.0,0.0,0.0,29.13901,-90.20311,24.86,0.0,0.0,Other,HARVEY PIONEER,0.23250666069706138,0,0,0.0,4.168537516863608e-06,0,0.1163,0
367447060,1.7386842105263158,2.831383367430982,0.0,8.6,8.016731773364786,128.608,146.358,0.5323,21.543,7.0,1.0,38.96,48.39788,-122.62723,13.24,1.9309,2.499946986153713,Pleasure,ALYESKA,0.212153239945161,0,0,0.0,6.737686740858523e-06,0,0.1061,0
367447850,0.0,0.0,0.0,0.0,0.0,6.802,146.274,0.9556,21.503,6.0,1.0,0.14,26.10233,-80.11846,0.33,0.0,0.0,Pleasure,CHANTAL MA VIE,0.0328866362950746,0,0,0.0,8.592121100697741e-07,0,0.0164,0
367448060,0.0,0.0,0.0,0.0,0.0,2.325,146.442,0.9844,21.514,6.0,1.0,0.002,29.68321,-91.27774,7.03,0.0,0.0,Towing,SETH D,0.015842775304991008,0,0,0.0,6.058272699565956e-07,0,0.0079,0
367448070,15.943750000000001,8.011065064118409,0.0,25.3,64.17716346153847,116.368,146.464,0.5573,47.093,4.0,1.0,22.024,40.55451,-73.99831,11.58,0.3432,5.681990033780682,Other,YANKEE,0.6464108624649195,1,0,0.0,0.00026297143373720146,0,0.3233,0
367448570,3.290057142857143,2.3516787657598806,0.0,6.2,5.530393017325968,605.393,146.431,0.1948,21.505,6.0,1.0,84.92,29.58067,-90.96108,31.31,0.7123,2.3259703662580318,Towing,AMMIE,0.1909886436489704,0,0,0.0,3.491235352741421e-06,0,0.0955,0
367448590,2.4274468085106387,2.5243614473329363,0.0,6.6,6.372400716780836,102.138,146.464,0.5892,21.522,6.0,1.0,0.032,29.81679,-95.09692,12.85,1.1456,1.999805432962986,Towing,RHONDA E,0.1276672444413176,0,0,0.0,5.929924276074138e-06,0,0.0638,0
367448840,0.03576158940397351,0.060381421934153634,0.0,0.5,0.0036459161147902796,0.495,146.25,0.9966,23.35,6.0,1.0,0.003,30.56816,-88.08858,13.16,0.4277,0.016504952049104123,Passenger,ALABAMA DISCOVERY,0.019107463509023148,0,0,0.0,1.1570220040980844e-06,0,0.0096,0
367448870,0.023247232472324728,0.04486780729210322,0.0,0.2,0.0020131201312013013,0.466,121.654,0.9962,21.546,5.0,1.0,0.006,37.87263,-122.45582,3.95,0.726,0.018870933782970882,Passenger,TAMALPAIS,0.04779862250509692,0,0,0.0,3.238883436189309e-06,0,0.0239,0
367449040,1.0082687338501293,2.016724086614444,0.0,6.5,4.067176041530918,325.082,146.442,0.3106,21.467,6.0,1.0,143.31,30.02226,-93.9828,4.4,2.0287,1.8363039508862993,Towing,DAVID MCNEMAR,0.24600774073930043,0,0,0.0,4.10557619104209e-06,0,0.123,0
367449270,0.008888888888888889,0.028537711771828223,0.0,0.1,0.0008144009931719435,0.448,146.149,0.9969,21.65,6.0,1.0,0.004,47.60874,-122.20858,13.88,0.4619,0.004494927474157822,Pleasure,SOJOURN,0.003913124857108374,0,0,0.0,8.217612612728178e-07,0,0.002,0
367449480,0.0,0.0,0.0,0.0,0.0,0.026,0.214,0.8933,0.02,0.0,0.0,0.0,30.52689,-88.10191,17.44,0.0,0.0,Towing,ENTERPRISE,0.22844449051380455,0,0,0.0,5.974762843404633e-06,0,0.1142,0
367449660,0.01092436974789916,0.057915654577586045,0.0,0.5,0.003354223045150272,0.278,146.201,0.9981,22.7,6.0,1.0,0.003,41.63853,-70.91844,0.61,0.832,0.012310744432304059,Fishing,EDGARTOWN,0.024875560029614996,0,0,0.0,5.1871441236604e-07,0,0.0124,0
367449870,4.801134215500945,2.879650165342158,0.0,7.4,8.292385074755096,525.031,122.442,0.1891,21.526,5.0,1.0,175.971,20.50227,-156.33629,46.46,1.0686,3.527821549489369,Towing,BROOKE CHAPMAN,0.26568042859425167,0,0,0.0,9.4126452409041e-06,0,0.1328,0
367449990,2.171875,0.46695049326228855,0.0,2.5,0.2180427631578947,101.574,145.86,0.5895,95.405,3.0,1.0,90.163,29.47533,-90.58438,57.97,1.9395,1.124522407901557,Fishing,AMANDA MARIE,0.4328866898574506,0,0,0.0,5.5894961289754846e-05,0,0.2165,0
367450000,0.0,0.0,0.0,0.0,0.0,2.498,146.361,0.9832,21.452,6.0,1.0,0.001,32.8626,-79.96662,10.4,0.0,0.0,Other,DECISIVE,0.015446925969338166,0,0,0.0,6.655972746373643e-07,0,0.0077,0
367450030,2.2179104477611937,0.6623935873679335,0.5,5.6,0.4387652645861601,79.898,120.84,0.602,23.177,6.0,1.0,4.18,29.18863,-91.17971,56.91,0.1169,0.2470317963548993,Fishing,BRANDON JAMES,0.25291544428753554,0,0,0.0,7.224308619539035e-05,0,0.1265,0
367450570,0.0017421602787456446,0.02431789176003016,0.0,0.4,0.0005913598596525458,1.351,146.32,0.9908,21.617,6.0,1.0,0.004,46.20453,-123.76155,1.38,1.4011,0.003924896001479947,Other,IRONWOOD,0.02143594601196519,0,0,0.0,1.0298850751627634e-07,0,0.0107,0
367450580,1.7930174563591021,3.0466782422508563,0.0,9.3,9.282248311804867,152.097,122.452,0.446,21.474,5.0,1.0,32.015,46.07013,-124.6737,73.78,1.5528,3.1527626829496698,Fishing,GRUMPY J,0.21400508649401195,0,0,0.0,2.4889636468723714e-06,0,0.107,0
367451080,0.0006711409395973155,0.00816935218717894,0.0,0.1,6.673831515816507e-05,2.09,146.426,0.9859,21.485,6.0,1.0,0.037,40.50401,-80.11306,169.44,0.6993,0.0011801243275935784,Towing,JOHN KUSHNER,0.07354278140784665,0,0,0.0,8.354080828854213e-06,0,0.0368,0
367451090,0.0,0.0,0.0,0.0,0.0,0.778,98.366,0.9922,22.175,4.0,1.0,0.003,40.64455,-80.48973,143.55,0.0,0.0,Towing,TIMOTHY JAMES,0.12635741157068603,0,0,0.0,4.030261871837285e-06,0,0.0632,0
367451110,2.671046770601336,2.066132707669826,0.0,5.3,4.268904365703051,513.95,146.411,0.2217,21.472,6.0,1.0,0.109,29.36331,-94.91193,2.28,0.8224,2.161060019780589,Towing,MISS ROLANETTE,0.20315971994158677,0,0,0.0,6.971773067112656e-06,0,0.1016,0
367451120,0.0,0.0,0.0,0.0,0.0,1.067,146.439,0.9928,21.497,6.0,1.0,0.002,32.85565,-79.95544,9.11,0.0,0.0,Towing,PORT ARTHUR,0.013765816115560936,0,0,0.0,5.905794453298391e-07,0,0.0069,0
367451270,0.8133522727272727,1.692790540243682,0.0,5.5,2.8655398131385086,271.856,146.408,0.35,22.967,6.0,1.0,1.143,40.6087,-89.65249,218.63,1.2947,1.0548353021446961,Towing,JERRY JARRETT,0.23786358583726108,0,1,1.0,9.512522613809407e-06,0,0.4189,0
367451290,0.0,0.0,0.0,0.0,0.0,0.397,146.344,0.9973,21.55,6.0,1.0,0.003,29.97213,-90.39917,4.36,0.0,0.0,Towing,STEVE E BRYAN,0.012094397349310282,0,0,0.0,5.235068348448843e-07,0,0.006,0
367451420,1.3681498829039813,3.2026276031310354,0.0,9.9,10.256823564336894,120.952,146.448,0.5477,94.332,3.0,1.0,0.555,24.56146,-81.73606,9.04,1.9776,3.691363184134433,Other,MR DINO,0.37467445265407684,0,0,0.0,2.809273589876104e-05,0,0.1873,0
367451430,2.551005484460695,2.3315588282449435,0.0,15.4,5.436166569566936,178.8,146.39,0.4502,21.512,6.0,1.0,65.747,29.00476,-80.76398,37.57,0.8059,1.809563123918659,Fishing,DEBRA LEE,0.19370491419606872,0,0,0.0,2.0188587710329923e-05,0,0.0969,0
367451560,0.0,0.0,0.0,0.0,0.0,0.249,26.346,0.9906,21.497,1.0,1.0,0.01,32.65305,-117.14755,8.1,0.0,0.0,Pleasure,ORCINIUS,0.15275611491567964,0,0,0.0,3.3784148377260784e-06,0,0.0764,0
367451670,3.6011494252873564,1.7782598139148704,0.2,5.9,3.162207965784548,14.532,2.365,0.14,0.058,0.0,0.0,0.0,21.28973,-157.86084,1.31,0.0,0.0,Pleasure,ADAGIO,0.3982930392268196,0,0,0.0,1.5265965664678423e-05,0,0.1991,0
367451710,2.870426065162907,0.44920652425076485,0.4,6.1,0.20178650142945265,112.12,74.564,0.3994,21.281,3.0,1.0,6.319,29.63608,-93.11876,59.41,0.0172,0.04936642914432355,Fishing,KEVIN RICO,0.30954675011633637,0,0,0.0,2.992024812297551e-05,0,0.1548,0
367451720,0.062456140350877196,0.12682860650780883,0.0,0.7,0.016085495428712706,49.909,146.372,0.7457,21.547,6.0,1.0,0.006,33.75452,-118.11494,7.71,1.57,0.0993876750723566,Pleasure,FELINA,0.08866106376198413,0,0,0.0,2.3575077618792426e-06,0,0.0443,0
367451730,0.002702702702702703,0.016271279927185703,0.0,0.1,0.00026475455046883644,0.2,146.299,0.9986,22.351,6.0,1.0,0.006,24.70694,-81.10406,80.99,1.1399,0.0034260029313436654,Pleasure,MOJADITO,0.04109099531515903,0,0,0.0,2.3875307897713486e-06,0,0.0205,0
367452180,4.872241379310345,3.843992034368473,0.0,9.8,14.776274760288304,681.443,146.359,0.1768,21.552,6.0,1.0,0.003,42.38499,-71.02418,4.83,1.2944,4.034970020737683,Towing,DENALI,0.2240915236415606,0,0,0.0,4.551332308746723e-06,0,0.112,0
